project_id,deployment_id,subproject_name,subproject_design,placename,longitude,latitude,start_date,end_date,event_name,event_description,event_type,bait_type,bait_description,feature_type,feature_type_methodology,camera_id,quiet_period,camera_functioning,sensor_height,height_other,sensor_orientation,orientation_other,recorded_by,plot_treatment,plot_treatment_description,detection_distance
p197,T36_july_20_d72103,LEWS Elevational Transect,,T36_july_20,112.00339,1.41835,2020-07-10 00:00:00,2020-10-17 00:00:00,,,,None,,None,,UNK,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,10
p197,T33_july_20_d72100,LEWS Elevational Transect,,T33_july_20,111.96819,1.46668,2020-07-12 00:00:00,2020-10-13 00:00:00,,,,None,,None,,SCB21,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,10
p197,T27_july_20_d72094,LEWS Elevational Transect,,T27_july_20,111.97311,1.46609,2020-07-12 00:00:00,2020-10-13 00:00:00,,,,None,,None,,SCB79,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,10
p197,T05_july_20_d72072,LEWS Elevational Transect,,T05_july_20,111.99747,1.43597,2020-07-11 00:00:00,2020-10-14 00:00:00,,,,None,,None,,SCB179,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,10
p197,T06_july_20_d72073,LEWS Elevational Transect,,T06_july_20,111.99618,1.43607,2020-07-11 00:00:00,2020-09-25 00:00:00,,,,None,,None,,SCB221,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,10
p197,T09_july_20_d72076,LEWS Elevational Transect,,T09_july_20,111.99513,1.43931,2020-07-11 00:00:00,2020-10-14 00:00:00,,,,None,,None,,500,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,10
p197,T08_july_20_d72075,LEWS Elevational Transect,,T08_july_20,111.99559,1.43702,2020-07-11 00:00:00,2020-09-20 00:00:00,,,,None,,None,,SCB220,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,10
p197,T10_july_20_d72077,LEWS Elevational Transect,,T10_july_20,111.99567,1.43833,2020-07-11 00:00:00,2020-10-14 00:00:00,,,,None,,None,,WLS01,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,10
p197,T23_july_20_d72090,LEWS Elevational Transect,,T23_july_20,111.98067,1.45762,2020-07-12 00:00:00,2020-10-13 00:00:00,,,,None,,None,,WLS-07,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,10
p197,T12_july_20_d72079,LEWS Elevational Transect,,T12_july_20,111.99335,1.44135,2020-07-13 00:00:00,2020-10-14 00:00:00,,,,None,,None,,SCB218,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,10
p197,T25_july_20_d72092,LEWS Elevational Transect,,T25_july_20,111.97845,1.46380,2020-07-12 00:00:00,2020-10-13 00:00:00,,,,None,,None,,SCB37,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,10
p197,T16_july_20_d72083,LEWS Elevational Transect,,T16_july_20,111.99193,1.44898,2020-07-12 00:00:00,2020-10-14 00:00:00,,,,None,,None,,SCB09,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,10
p197,T20_july_20_d72087,LEWS Elevational Transect,,T20_july_20,111.98022,1.45832,2020-07-12 00:00:00,2020-10-13 00:00:00,,,,None,,None,,WLS04,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,10
p197,T13_july_20_d72080,LEWS Elevational Transect,,T13_july_20,111.99260,1.44238,2020-07-13 00:00:00,2020-10-14 00:00:00,,,,None,,None,,SCB60,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,10
p197,T14_july_20_d72081,LEWS Elevational Transect,,T14_july_20,111.99176,1.44141,2020-07-13 00:00:00,2020-08-23 00:00:00,,,,None,,None,,SCB84,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,10
p197,T19_july_20_d72086,LEWS Elevational Transect,,T19_july_20,111.98093,1.45674,2020-07-12 00:00:00,2020-10-13 00:00:00,,,,None,,None,,SCB213,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,10
p197,T15_july_20_d72082,LEWS Elevational Transect,,T15_july_20,111.99193,1.44038,2020-07-13 00:00:00,2020-10-14 00:00:00,,,,None,,None,,SCB40,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,10
p197,T22_july_20_d72089,LEWS Elevational Transect,,T22_july_20,111.98232,1.45534,2020-07-12 00:00:00,2020-10-13 00:00:00,,,,None,,None,,SCB118,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,10
p197,T17_july_20_d72084,LEWS Elevational Transect,,T17_july_20,111.99104,1.45075,2020-07-12 00:00:00,2020-10-14 00:00:00,,,,None,,None,,SCB80,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,10
p197,T21_july_20_d72088,LEWS Elevational Transect,,T21_july_20,111.97992,1.45978,2020-07-12 00:00:00,2020-10-13 00:00:00,,,,None,,None,,SCB178,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,10
p197,T11_july_20_d72078,LEWS Elevational Transect,,T11_july_20,111.99191,1.44708,2020-07-12 00:00:00,2020-10-14 00:00:00,,,,None,,None,,WLS-03,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,10
p197,T24_july_20_d72091,LEWS Elevational Transect,,T24_july_20,111.97936,1.46192,2020-07-12 00:00:00,2020-08-14 00:00:00,,,,None,,None,,WLS-13,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,10
p197,CF1 _Oct20_d71452,LEWS Community Forests,,CF1 _Oct20,111.97374,1.38511,2020-07-20 00:00:00,2020-10-18 00:00:00,,,,None,,None,,NRC112,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,CF2_Oct20_d71453,LEWS Community Forests,,CF2_Oct20,111.97504,1.37815,2020-07-22 00:00:00,2020-10-17 00:00:00,,,,None,,None,,FONz-04,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,CF31_Oct20_d71482,LEWS Community Forests,,CF31_Oct20,111.99262,1.40981,2020-07-21 00:00:00,2020-09-14 00:00:00,,,,None,,None,,NRC142,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,CF12_Oct20_d71463,LEWS Community Forests,,CF12_Oct20,111.98035,1.40998,2020-07-16 00:00:00,2020-09-21 00:00:00,,,,None,,None,,SI1001,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,CF5_Oct20_d71456,LEWS Community Forests,,CF5_Oct20,111.97708,1.37948,2020-07-22 00:00:00,2020-10-18 00:00:00,,,,None,,None,,WLS202,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,CF6_Oct20_d71457,LEWS Community Forests,,CF6_Oct20,111.97739,1.39488,2020-07-18 00:00:00,2020-07-22 00:00:00,,,,None,,None,,SCBI97,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,CF7_Oct20_d71458,LEWS Community Forests,,CF7_Oct20,111.97753,1.37795,2020-07-22 00:00:00,2020-10-16 00:00:00,,,,None,,None,,WLS 200,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,CF8_Oct20_d71459,LEWS Community Forests,,CF8_Oct20,111.97910,1.37974,2020-07-20 00:00:00,2020-10-16 00:00:00,,,,None,,None,,SCB157,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,CF11_Oct20_d71462,LEWS Community Forests,,CF11_Oct20,111.98020,1.40638,2020-07-21 00:00:00,2020-10-13 00:00:00,,,,None,,None,,WLS09,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,CF13_Oct20_d71464,LEWS Community Forests,,CF13_Oct20,111.98051,1.39473,2020-07-18 00:00:00,2020-08-10 00:00:00,,,,None,,None,,SCBI72,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,CF17_Oct20_d71468,LEWS Community Forests,,CF17_Oct20,111.98322,1.38516,2020-07-19 00:00:00,2020-08-19 00:00:00,,,,None,,None,,WLS-05,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,CF15_Oct20_d71466,LEWS Community Forests,,CF15_Oct20,111.98270,1.40785,2020-07-16 00:00:00,2020-10-12 00:00:00,,,,None,,None,,WLS-15,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,CF20_Oct20_d71471,LEWS Community Forests,,CF20_Oct20,111.98357,1.39213,2020-07-18 00:00:00,2020-07-25 00:00:00,,,,None,,None,,PC800 Professional,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,CF21_Oct20_d71472,LEWS Community Forests,,CF21_Oct20,111.98580,1.40990,2020-07-21 00:00:00,2020-10-13 00:00:00,,,,None,,None,,WLS-14,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,CF18_Oct20_d71469,LEWS Community Forests,,CF18_Oct20,111.98334,1.37745,2020-07-20 00:00:00,2020-07-31 00:00:00,,,,None,,None,,SII10001,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,CF25_Oct20_d71476,LEWS Community Forests,,CF25_Oct20,111.98695,1.39890,2020-07-19 00:00:00,2020-09-08 00:00:00,,,,None,,None,,SCBI28,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,CF22_Oct20_d71473,LEWS Community Forests,,CF22_Oct20,111.98629,1.40312,2020-07-16 00:00:00,2020-08-02 00:00:00,,,,None,,None,,SCBI100,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,CF27_Oct20_d71478,LEWS Community Forests,,CF27_Oct20,111.98840,1.39325,2020-07-19 00:00:00,2020-10-13 00:00:00,,,,None,,None,,WLS-11,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,CF28_Oct20_d71479,LEWS Community Forests,,CF28_Oct20,111.99073,1.40164,2020-07-21 00:00:00,2020-08-03 00:00:00,,,,None,,None,,NRC81,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,CF30_Oct20_d71481,LEWS Community Forests,,CF30_Oct20,111.99104,1.38835,2020-07-18 00:00:00,2020-10-09 00:00:00,,,,None,,None,,WLS-201,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,CF26_Oct20_d71477,LEWS Community Forests,,CF26_Oct20,111.98713,1.39581,2020-07-19 00:00:00,2020-08-13 00:00:00,,,,None,,None,,SCBI79,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,CF24_Oct20_d71475,LEWS Community Forests,,CF24_Oct20,111.98660,1.40094,2020-07-16 00:00:00,2020-10-12 00:00:00,,,,None,,None,,SCBI95,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot11-Oct2019_d62621,Reserve Forest,,Plot11-Oct2019,111.98035,1.40998,2019-07-14 00:00:00,2019-10-14 00:00:00,,,,None,,None,,0,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,7.5
p197,Plot12-Oct2019_d62622,Reserve Forest,,Plot12-Oct2019,111.99201,1.40484,2019-07-13 00:00:00,2019-07-30 00:00:00,,,,None,,None,,SI-07,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,6.5
p197,CF29_Oct20_d71480,LEWS Community Forests,,CF29_Oct20,111.99090,1.39897,2020-07-16 00:00:00,2020-07-30 00:00:00,,,,None,,None,,PC800 Professional,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,CF39_Oct20_d71490,LEWS Community Forests,,CF39_Oct20,112.00227,1.40526,2020-07-16 00:00:00,2020-10-11 00:00:00,,,,None,,None,,PC900 Professional,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,CF35_Oct20_d71486,LEWS Community Forests,,CF35_Oct20,111.99445,1.39415,2020-07-18 00:00:00,2020-10-10 00:00:00,,,,None,,None,,WLS-08,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,CF38_Oct20_d71489,LEWS Community Forests,,CF38_Oct20,111.99928,1.39225,2020-07-18 00:00:00,2020-09-06 00:00:00,,,,None,,None,,WLS-100,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,CF33_Oct20_d71484,LEWS Community Forests,,CF33_Oct20,111.99363,1.39238,2020-07-18 00:00:00,2020-08-18 00:00:00,,,,None,,None,,WLS-12,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,CF37_Oct20_d71488,LEWS Community Forests,,CF37_Oct20,111.99784,1.39903,2020-07-16 00:00:00,2020-10-11 00:00:00,,,,None,,None,,SCBI87,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,T37_july_20_d72104,LEWS Elevational Transect,,T37_july_20,112.00533,1.42268,2020-07-10 00:00:00,2020-10-17 00:00:00,,,,None,,None,,UNK,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,10
p197,CF32_Oct20_d71483,LEWS Community Forests,,CF32_Oct20,111.99274,1.39819,2020-07-16 00:00:00,2020-10-11 00:00:00,,,,None,,None,,WLS-10,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,CF4_Jul20_d67645,LEWS Community Forests,,CF4_Jul20,111.97676,1.38578,2020-07-17 00:00:00,2020-10-17 00:00:00,,,,None,,None,,P800HI07238498,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,9
p197,CF2_Jul20_d67643,LEWS Community Forests,,CF2_Jul20,111.97504,1.37815,2020-01-26 00:00:00,2020-06-09 00:00:00,,,,None,,None,,P800HK06278731,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,0
p197,CF5_Jul20_d67646,LEWS Community Forests,,CF5_Jul20,111.97708,1.37948,2020-07-22 00:00:00,2020-10-18 00:00:00,,,,None,,None,,WLS-202,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,10
p197,CF6_Jul20_d67647,LEWS Community Forests,,CF6_Jul20,111.97739,1.39488,2020-07-18 00:00:00,2020-07-22 00:00:00,,,,None,,None,,P800HK05276948,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,11
p197,CF8_Jul20_d67649,LEWS Community Forests,,CF8_Jul20,111.97910,1.37974,2020-01-27 00:00:00,2020-07-20 00:00:00,,,,None,,None,,SCB157,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,10
p197,CF10_Jul20_d67651,LEWS Community Forests,,CF10_Jul20,111.97946,1.38414,2020-01-26 00:00:00,2020-02-02 00:00:00,,,,None,,None,,P800HI10244557,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,10
p197,CF34_Oct20_d71485,LEWS Community Forests,,CF34_Oct20,111.99393,1.37940,2020-07-22 00:00:00,2020-10-13 00:00:00,,,,None,,None,,WLS-101,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,CF9_Jul20_d67650,LEWS Community Forests,,CF9_Jul20,111.97945,1.37612,2020-01-24 00:00:00,2020-02-19 00:00:00,,,,None,,None,,HF2 PRO,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,10
p197,CF11_Jul20_d67652,LEWS Community Forests,,CF11_Jul20,111.98020,1.40638,2020-01-19 00:00:00,2020-02-17 00:00:00,,,,None,,None,,WLS-09,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,10
p197,CF12_Jul20_d67653,LEWS Community Forests,,CF12_Jul20,111.98035,1.40998,2020-01-17 00:00:00,2020-03-25 00:00:00,,,,None,,None,,SI1001,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,10
p197,CF13_Jul20_d67654,LEWS Community Forests,,CF13_Jul20,111.98051,1.39473,2020-01-23 00:00:00,2020-02-19 00:00:00,,,,None,,None,,SCBI72,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,10
p197,CF14_Jul20_d67655,LEWS Community Forests,,CF14_Jul20,111.98094,1.38500,2020-01-27 00:00:00,2020-05-04 00:00:00,,,,None,,None,,SCBI62,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,10
p197,CF29_Jul20_d67670,LEWS Community Forests,,CF29_Jul20,111.99090,1.39897,2020-01-19 00:00:00,2020-02-23 00:00:00,,,,None,,None,,PC800,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,10
p197,CF20_Jul20_d67661,LEWS Community Forests,,CF20_Jul20,111.98357,1.39213,2020-01-24 00:00:00,2020-02-11 00:00:00,,,,None,,None,,Not_entered,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,
p197,CF25_Jul20_d67666,LEWS Community Forests,,CF25_Jul20,111.98695,1.39890,2020-01-18 00:00:00,2020-01-29 00:00:00,,,,None,,None,,Not_entered,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,
p197,CF24_Jul20_d67665,LEWS Community Forests,,CF24_Jul20,111.98660,1.40094,2020-01-18 00:00:00,2020-06-07 00:00:00,,,,None,,None,,Not_entered,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,
p197,T35_oct_20_d74232,LEWS Elevational Transect,,T35_oct_20,112.00432,1.41750,2020-10-17 00:00:00,2020-11-20 00:00:00,,,,None,,None,,SCBI55,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,CF7_Jul20_d67648,LEWS Community Forests,,CF7_Jul20,111.97753,1.37795,2020-07-22 00:00:00,2020-10-16 00:00:00,,,,None,,None,,hh4,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,10
p197,T02_oct_20_d74277,LEWS Elevational Transect,,T02_oct_20,112.00401,1.42898,2020-10-15 00:00:00,2021-11-10 00:00:00,,,,None,,None,,SCB 1,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,20
p197,T27_oct_20_d74302,LEWS Elevational Transect,,T27_oct_20,111.97311,1.46609,2020-10-13 00:00:00,2020-10-21 00:00:00,,,,None,,None,,SCB99,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,T01_oct_20_d74276,LEWS Elevational Transect,,T01_oct_20,112.00234,1.41847,2020-10-17 00:00:00,2021-08-27 00:00:00,,,,None,,None,,P800HH08219156,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,15
p197,T34_oct_20_d74309,LEWS Elevational Transect,,T34_oct_20,111.96819,1.46661,2020-10-13 00:00:00,2020-11-11 00:00:00,,,,None,,None,,NRC71,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,CF17_Jul20_d67658,LEWS Community Forests,,CF17_Jul20,111.98322,1.38516,2020-01-21 00:00:00,2020-05-26 00:00:00,,,,None,,None,,WLS-05,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,10
p197,CF31_Jul20_d67672,LEWS Community Forests,,CF31_Jul20,111.99262,1.40981,2020-01-17 00:00:00,2020-07-19 00:00:00,,,,None,,None,,NRC142,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,10
p197,CF37_Jul20_d67678,LEWS Community Forests,,CF37_Jul20,111.99784,1.39903,2020-01-15 00:00:00,2020-06-08 00:00:00,,,,None,,None,,SCBI87,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,10
p197,CF39_Jul20_d67680,LEWS Community Forests,,CF39_Jul20,112.00227,1.40526,2020-03-11 00:00:00,2020-07-16 00:00:00,,,,None,,None,,PC900,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,10
p197,T24_oct_20_d74299,LEWS Elevational Transect,,T24_oct_20,111.97936,1.46192,2020-10-13 00:00:00,2020-11-19 00:00:00,,,,None,,None,,WLS-13,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,T38_oct_20_d74312,LEWS Elevational Transect,,T38_oct_20,112.00652,1.42851,2020-10-15 00:00:00,2021-01-09 00:00:00,,,,None,,None,,PC800 PROFESSIONAL,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,T33_oct_20_d74308,LEWS Elevational Transect,,T33_oct_20,111.96959,1.46668,2020-10-13 00:00:00,2021-02-13 00:00:00,,,,None,,None,,SCB21,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,T25_oct_20_d74300,LEWS Elevational Transect,,T25_oct_20,111.97845,1.46380,2020-10-13 00:00:00,2020-11-13 00:00:00,,,,None,,None,,SCB37,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,T17_oct_20_d74292,LEWS Elevational Transect,,T17_oct_20,111.99104,1.45075,2020-10-14 00:00:00,2021-04-23 00:00:00,,,,None,,None,,P800 PROFESSIONAL,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,T32_oct_20_d74307,LEWS Elevational Transect,,T32_oct_20,111.97278,1.46582,2020-10-13 00:00:00,2020-12-18 00:00:00,,,,None,,None,,SCB71,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,T30_oct_20_d74305,LEWS Elevational Transect,,T30_oct_20,111.97503,1.46603,2020-10-13 00:00:00,2020-11-03 00:00:00,,,,None,,None,,SCB122,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,CF13_Dec21_d74205,LEWS Community Forests,,CF13_Dec21,111.98051,1.39473,2020-10-15 00:00:00,2020-11-13 00:00:00,,,,None,,None,,SCBI72,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,CF38_Jul20_d67679,LEWS Community Forests,,CF38_Jul20,111.99928,1.39225,2020-01-18 00:00:00,2020-07-18 00:00:00,,,,None,,None,,WLS-100,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,10
p197,CF27_Dec21_d74219,LEWS Community Forests,,CF27_Dec21,111.98840,1.39325,2020-10-13 00:00:00,2021-11-04 00:00:00,,,,None,,None,,WLS-11,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,CF4_Oct20_d71455,LEWS Community Forests,,CF4_Oct20,111.97676,1.38578,2020-07-17 00:00:00,2020-10-17 00:00:00,,,,None,,None,,OK41,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,T28_oct_20_d74303,LEWS Elevational Transect,,T28_oct_20,111.97694,1.46608,2020-10-13 00:00:00,2020-12-29 00:00:00,,,,None,,None,,SCB111,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,CF26_Dec21_d74218,LEWS Community Forests,,CF26_Dec21,111.98713,1.39581,2020-10-13 00:00:00,2020-12-23 00:00:00,,,,None,,None,,SCBI79,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,CF2_Dec21_d74194,LEWS Community Forests,,CF2_Dec21,111.97504,1.37815,2020-10-19 00:00:00,2020-11-19 00:00:00,,,,None,,None,,SI-1003,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,CF34_Jul20_d67675,LEWS Community Forests,,CF34_Jul20,111.99393,1.37940,2020-01-26 00:00:00,2020-07-22 00:00:00,,,,None,,None,,WLS-101,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,10
p197,CF21_Jul20_d67662,LEWS Community Forests,,CF21_Jul20,111.98580,1.40990,2020-01-19 00:00:00,2020-05-07 00:00:00,,,,None,,None,,Not_entered,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,
p197,CF15_Jul20_d67656,LEWS Community Forests,,CF15_Jul20,111.98270,1.40785,2020-01-18 00:00:00,2020-07-16 00:00:00,,,,None,,None,,WLS-15,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,10
p197,CF34_Dec21_d74226,LEWS Community Forests,,CF34_Dec21,111.99393,1.37940,2020-10-17 00:00:00,2020-12-02 00:00:00,,,,None,,None,,WLS-101,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,T05_oct_20_d74280,LEWS Elevational Transect,,T05_oct_20,111.99747,1.43597,2020-10-14 00:00:00,2021-05-27 00:00:00,,,,None,,None,,SCBI96,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,CF16_Dec21_d74208,LEWS Community Forests,,CF16_Dec21,111.98308,1.38671,2020-10-09 00:00:00,2021-01-18 00:00:00,,,,None,,None,,NRC21,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,CF22_Dec21_d74214,LEWS Community Forests,,CF22_Dec21,111.98629,1.40312,2020-10-12 00:00:00,2020-11-28 00:00:00,,,,None,,None,,SCBI100,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,CF38_Dec21_d74230,LEWS Community Forests,,CF38_Dec21,111.99928,1.39225,2020-10-10 00:00:00,2020-12-06 00:00:00,,,,None,,None,,WLS-100,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
